sex age height weight bmi
0 186 167.3 61.7 22.04
0 215 179.2 65.6 20.43
0 195 178.6 64.6 20.25
0 184 172.5 83.5 28.06
0 131 149.5 41.1 18.39
1 37 86.1 11.2 15.11
1 66 111 17.9 14.53
1 142 157.4 88 35.52
0 87 128.9 26.6 16.01
0 77 115.4 23.2 17.42
0 116 142.8 52 25.5
0 206 185.7 71.3 20.68
1 211 161.2 50.8 19.55
1 192 162.8 50.9 19.2
0 207 190.5 84.8 23.37
1 172 158.5 69.5 27.66
0 28 92.5 15 17.53
1 178 161.2 45.5 17.51
0 164 164.2 44.5 16.5
1 32 93.7 14.8 16.86
1 140 158 74.5 29.84
1 109 125.2 21.1 13.46
1 53 102.8 19.4 18.36
1 220 156 52.9 21.74
1 169 169.1 107 37.42
1 131 146 60.6 28.43
0 60 115.4 24 18.02
1 130 153.3 42.4 18.04
1 180 166.7 100.1 36.02
1 50 103.6 15.8 14.72
1 110 134.9 26.4 14.51
0 229 174.4 73.3 24.1
0 228 163.5 64.5 24.13
1 102 126.7 29.1 18.13
1 74 126.3 29.1 18.24
1 110 128.5 29 17.56
1 166 160.4 43.7 16.99
1 92 133.7 30.9 17.29
1 49 105.1 19 17.2
0 46 102.9 18.6 17.57
1 150 159.4 49.1 19.32
1 63 111.6 18.3 14.69
1 179 168.4 44.3 15.62
1 159 154.1 44.2 18.61
0 197 168.9 84.4 29.59
0 232 168 79.3 28.1
0 161 158.2 67 26.77
1 196 168.6 55 19.35
1 34 92.8 14.9 17.3
0 76 126 21 13.23
0 190 174 87.6 28.93
1 96 135.2 28.9 15.81
0 137 144.4 29.5 14.15
0 109 141.8 45.2 22.48
1 63 112.8 19.6 15.4
0 219 178.3 78.4 24.66
1 140 150.3 44.9 19.88
1 82 118.6 22.2 15.78
0 173 171.8 66.7 22.6
0 183 180 59.2 18.27
1 177 152.4 46.2 19.89
1 160 156.5 43.3 17.68
1 173 162.7 105 39.67
0 147 152.5 67.9 29.2
0 225 181.1 74.5 22.72
0 112 135 28.7 15.75
1 107 133.1 30.8 17.39
0 183 177.7 72.9 23.09
0 54 106.1 19.1 16.97
1 226 157.6 68.8 27.7
0 77 122 26.9 18.07
1 38 96.6 14 15
1 159 156.9 79.8 32.42
1 184 157.2 49.6 20.07
1 135 136.1 27 14.58
1 130 155.9 58.2 23.95
1 115 140.5 37.3 18.9
0 115 141.6 58 28.93
1 115 127.2 25.9 16.01
1 208 153.1 75.6 32.25
0 230 176.2 58.7 18.91
0 124 138.9 41.7 21.61
1 60 117.2 36.7 26.72
1 94 132.4 38.8 22.13
1 60 112.5 19.3 15.25
1 90 127 31.4 19.47
0 45 107.9 23.7 20.36
1 137 159.6 72.2 28.34
0 145 146.1 39.8 18.65
1 51 103.3 15.7 14.71
0 62 107.8 22.4 19.28
1 218 173.7 76.4 25.32
0 194 165.6 61 22.24
1 48 98.5 12.6 12.99
1 164 159.3 43.4 17.1
0 86 117.9 20.9 15.04
0 36 102.1 17.2 16.5
1 108 152.9 44.7 19.12
1 198 169.6 61.1 21.24
1 170 158.9 51.8 20.52
0 89 127.5 28.6 17.59
0 46 101.7 16 15.47
0 208 175.9 67.4 21.78
0 221 189.3 93.6 26.12
1 168 149.1 53.9 24.25
1 182 159.4 52.2 20.54
0 206 174.7 72.7 23.82
1 197 168.5 93.2 32.83
1 85 119.3 26.9 18.9
0 91 114.6 21 15.99
0 145 153.6 80.8 34.25
0 157 164.1 78.2 29.04
0 198 186 63 18.21
1 31 91.6 13.2 15.73
0 111 142.3 33.2 16.4
1 60 111.9 19.6 15.65
1 173 160.9 63.2 24.41
0 229 174.6 131.3 43.07
0 229 162.9 73.2 27.58
1 163 158.6 52.5 20.87
1 237 171.4 72 24.51
0 178 168.1 91.9 32.52
1 122 144.7 33.4 15.95
0 36 95.6 15.4 16.85
0 45 103.1 17.6 16.56
0 174 179.4 78.7 24.45
1 43 99.1 14.6 14.87
0 203 176.5 110.7 35.54
1 208 163.9 48.2 17.94
0 222 176.4 65.6 21.08
1 176 168.8 60.1 21.09
0 131 140.9 36.6 18.44
1 195 161.1 62.1 23.93
0 179 158.2 117.1 46.79
0 194 168.6 73.3 25.79
0 129 143.2 41.2 20.09
0 119 145 38.7 18.41
0 171 168.9 58.9 20.65
1 238 170.5 58.9 20.26
1 36 91.8 13.8 16.38
0 88 128.6 29.1 17.6
0 30 83.3 10.5 15.13
1 234 160.5 88.6 34.39
0 63 106.1 18.6 16.52
0 71 119.1 26.3 18.54
1 142 149 37.5 16.89
0 240 176.2 76.5 24.64
1 187 169.2 62.2 21.73
0 99 127.9 26.1 15.96
1 87 122.8 23 15.25
0 36 97 17 18.07
1 42 98.8 14.3 14.65
0 165 156.7 40.4 16.45
0 103 130.8 23.7 13.85
1 129 155.6 41.8 17.26
1 186 158.3 61 24.34
1 132 148.6 42.5 19.25
1 181 153.9 51.5 21.74
0 193 167.6 102.4 36.45
1 217 162.3 56.1 21.3
0 213 162.8 64.9 24.49
0 145 148 37.4 17.07
1 173 161.8 46.1 17.61
0 202 175.1 72.5 23.65
0 63 116.8 20.1 14.73
1 101 128.9 30.1 18.12
1 36 97.2 18.5 19.58
0 138 149.8 65.8 29.32
0 214 185.8 72.4 20.97
1 231 160.3 62.6 24.36
0 65 108.2 17.8 15.2
1 145 156.3 64.7 26.48
1 144 147.4 47 21.63
1 84 117 18.9 13.81
1 82 110.3 16.1 13.23
1 104 124.7 27.9 17.94
0 206 184.3 70.8 20.84
0 57 117.8 29.2 21.04
1 139 154.9 59.1 24.63
1 167 160.9 54.6 21.09
1 182 153.5 49.2 20.88
1 140 156.5 43.5 17.76
0 174 171.5 75.5 25.67
1 51 109.7 16.8 13.96
0 27 91.6 14.1 16.8
0 158 165.6 61.1 22.28
0 209 177.4 82.6 26.25
0 46 90.5 12 14.65
1 40 97.2 14.7 15.56
0 107 133.9 29.8 16.62
0 119 145.5 39 18.42
1 222 154.1 69.2 29.14
0 152 144.2 43.7 21.02
1 42 100.5 15.2 15.05
1 89 124.4 33.6 21.71
0 132 137.4 41.3 21.88
0 171 173.2 57.5 19.17
0 174 166.7 112.9 40.63
1 231 165.9 60.4 21.95
1 167 161.7 53.6 20.5
1 104 136.4 35.9 19.3
0 208 173.4 70 23.28
1 187 158.5 65.3 25.99
1 232 163.6 53.2 19.88
0 226 161.2 66.8 25.71
1 211 162 49.1 18.71
1 40 102.3 15.8 15.1
0 140 148 34.1 15.57
1 111 127.5 25.4 15.62
1 44 97.9 15.5 16.17
0 200 173.8 93.3 30.89
0 114 134.4 47.4 26.24
1 54 104.2 20.9 19.25
0 196 169.6 63.2 21.97
1 57 107.2 19.7 17.14
0 204 184.2 82.6 24.34
1 149 148.3 43.7 19.87
0 230 172.6 81.4 27.32
0 173 173.7 72.9 24.16
0 216 183.9 72.1 21.32
0 178 162.3 54.8 20.8
1 98 139.1 34 17.57
1 116 133.2 25.7 14.49
1 223 154.3 61 25.62
0 216 171 66.6 22.78
0 237 167.1 67.2 24.07
0 110 132.2 26 14.88
0 194 186.7 92.6 26.57
0 81 130.8 25.5 14.9
1 177 164.4 52.9 19.57
1 118 126 24.3 15.31
1 78 111.4 19.1 15.39
1 221 160.3 62.6 24.36
1 80 121 22.8 15.57
0 93 124.9 33.9 21.73
0 167 162.2 63.6 24.17
0 78 122.5 23.5 15.66
0 106 128.3 26.9 16.34
1 153 156.1 45.1 18.51
1 88 123.1 25.2 16.63
1 177 163.2 55.2 20.73
1 165 175.5 71.5 23.21
0 83 115.7 22.6 16.88
0 35 94.3 15.5 17.43
1 198 160.4 57 22.15
1 58 112.6 23 18.14
0 234 171.3 75.2 25.63
0 211 174.5 107.8 35.4
0 199 175.5 93.4 30.32
1 117 142.7 45.3 22.25
0 69 114.6 21 15.99
1 131 146.9 42.7 19.79
0 177 171.7 65 22.05
1 230 167.9 53 18.8
1 28 86.3 12.8 17.19
0 118 141.4 34.5 17.26
0 160 181.9 106.6 32.22
1 102 144 36.4 17.55
1 86 128.3 30.9 18.77
1 133 131.3 32.6 18.91
0 105 135 29.5 16.19
1 137 141.1 32.6 16.37
0 236 177.7 71.4 22.61
1 234 169.5 75 26.1
0 140 143.7 40.2 19.47
1 50 103.4 17.8 16.65
0 177 180.2 74.1 22.82
1 224 164.8 47.9 17.64
0 53 101 15.9 15.59
0 166 158.2 63.9 25.53
0 95 134.6 26.5 14.63
1 211 154.8 53.2 22.2
0 225 167 78.7 28.22
0 233 182.4 72.4 21.76
1 178 159.1 62.4 24.65
1 149 148.7 49.1 22.21
0 215 163.7 69.6 25.97
0 112 139.9 35.7 18.24
0 180 193.1 67.9 18.21
0 99 143.4 42.1 20.47
1 220 173.9 61.4 20.3
0 211 180.6 120 36.79
1 200 161.8 51 19.48
0 112 145.2 37.6 17.83
0 163 162.4 54.5 20.66
1 179 168.8 100 35.1
0 83 126.7 30.2 18.81
0 38 92.5 13.9 16.25
1 181 164.1 78.1 29
0 59 112.1 21.6 17.19
0 160 166.8 59.8 21.49
1 182 165.9 56.1 20.38
1 150 148.9 48.5 21.88
1 99 128.8 30.8 18.57
0 203 176.3 62.7 20.17
0 233 172.5 58.2 19.56
1 46 94.7 12.9 14.38
1 78 120.2 21.9 15.16
0 223 184.8 70.3 20.59
1 153 149.8 53.2 23.71
1 219 160.2 46.7 18.2
0 187 165.2 59.1 21.66
1 136 154.8 50.4 21.03
1 201 165 86.1 31.63
1 228 154.3 73.9 31.04
0 219 178.7 60.6 18.98
1 156 142.5 41 20.19
1 173 162 56.4 21.49
1 191 168.1 64.8 22.93
0 36 91.5 12.5 14.93
1 230 164.7 70.2 25.88
1 109 130.1 39.8 23.51
1 92 123.4 29 19.04
1 213 162.5 67.2 25.45
0 163 167.2 54.3 19.42
1 49 100.6 16.1 15.91
1 49 102.3 14.7 14.05
1 180 168.2 64.6 22.83
1 57 102.1 17.2 16.5
0 42 100.3 16.4 16.3
1 104 128 26.3 16.05
1 184 156.9 47 19.09
0 99 133.7 33.9 18.96
0 110 125.9 24.9 15.71
1 48 95.7 14.2 15.5
1 47 100.7 14.4 14.2
1 235 156.8 55.7 22.65
1 86 119.6 24.3 16.99
0 96 126.9 24.2 15.03
1 235 162.8 56.4 21.28
0 188 168.7 73.1 25.69
0 55 108.3 20.2 17.22
1 109 133.3 38.3 21.55
0 33 92.4 13 15.23
1 166 176.9 93.2 29.78
0 37 90.4 12.4 15.17
1 213 169.8 63.3 21.95
0 91 120.1 28.8 19.97
1 86 121.2 24.2 16.47
1 29 89.1 14.4 18.14
1 97 121.9 22.9 15.41
1 88 121.3 25.1 17.06
1 75 115.8 21.5 16.03
1 129 125.7 35.6 22.53
0 29 93 16.9 19.54
1 174 167.2 54.5 19.5
0 65 117.1 22.1 16.12
0 217 176.8 90.7 29.02
1 152 152.7 43.2 18.53
0 82 125.4 26.1 16.6
1 230 166.2 51.3 18.57
1 231 172.7 108.7 36.45
1 75 121.9 23.2 15.61
1 34 102.4 20.8 19.84
1 129 154.7 44.7 18.68
1 220 158 53.4 21.39
1 71 115.3 25.2 18.96
0 179 167.9 45.4 16.1
0 64 107 17.7 15.46
1 184 163.1 58.1 21.84
1 238 168.4 144.6 50.99
1 48 101.1 14.1 13.79
1 202 152 52.5 22.72
0 40 104.7 18.8 17.15
0 224 167.9 65.6 23.27
1 214 156 55.5 22.81
1 198 169.1 56 19.58
1 240 162.3 70.9 26.92
0 218 167.4 56.5 20.16
0 114 133.4 29.1 16.35
0 199 162.5 60.9 23.06
0 187 167.6 52.5 18.69
0 136 144.9 30.9 14.72
1 219 160.8 53.5 20.69
1 207 159.3 46.7 18.4
0 221 176.8 83.6 26.74
0 163 151.3 59.5 25.99
0 127 157.5 46.7 18.83
1 139 152 51.3 22.2
0 27 88.8 12.3 15.6
1 193 167 93.4 33.49
0 232 180.7 65.2 19.97
1 92 123.7 24.7 16.14
1 74 117.8 18.8 13.55
0 163 164 85.5 31.79
1 215 163.2 68.3 25.64
0 192 162.6 61.2 23.15
1 153 160.3 56 21.79
0 210 172.3 57.5 19.37
1 50 104.8 16.1 14.66
0 137 149.1 57.8 26
0 189 177.1 65.9 21.01
0 229 186.1 105.7 30.52
1 223 162.3 77.6 29.46
1 60 107.5 21.3 18.43
1 215 169.6 80.1 27.85
0 58 114.1 18.9 14.52
0 211 168.5 107.8 37.97
0 167 155.4 41.7 17.27
1 149 166.2 47.9 17.34
1 170 161.5 50.8 19.48
1 228 168.1 74.5 26.36
1 135 147.7 33.6 15.4
1 188 148.2 68 30.96
0 221 168.4 76.9 27.12
1 145 162.7 59.8 22.59
0 38 100.6 17.7 17.49
1 97 117.7 19.3 13.93
0 170 164.9 50.4 18.53
0 228 176.4 67.5 21.69
0 81 130.6 24.1 14.13
1 191 161.5 69.5 26.65
0 214 169 68.2 23.88
0 99 133.9 28.3 15.78
1 46 104.4 18.3 16.79
0 60 109.1 19.8 16.63
1 206 173.9 66.5 21.99
0 177 163 75.7 28.49
0 172 162.3 70.8 26.88
1 231 164.8 68.1 25.07
1 76 124.8 25.3 16.24
1 163 153.2 42.8 18.24
1 231 161 78.9 30.44
1 152 163.7 42.3 15.78
0 85 123.2 28.5 18.78
0 153 150.9 38.8 17.04
1 29 89.9 14.5 17.94
0 214 171.2 54.8 18.7
1 82 115.8 19.9 14.84
1 172 144.4 63 30.21
0 189 178.7 59.4 18.6
0 229 172.3 97.4 32.81
1 161 160.7 53 20.52
0 85 118.6 19.8 14.08
0 36 92.4 16.1 18.86
0 220 178.5 60.9 19.11
1 237 154.2 97.7 41.09
1 150 156.4 48.2 19.7
1 157 155.8 86.2 35.51
0 50 96.3 14.7 15.85
1 48 99.6 17 17.14
1 226 156.7 71.1 28.96
1 120 146.1 60.6 28.39
1 219 158.2 46.2 18.46
1 79 121 27 18.44
1 203 161.8 54.1 20.67
0 185 160.2 45.7 17.81
0 194 172 72 24.34
1 43 98.8 14.8 15.16
0 144 170.4 95.4 32.86
1 228 166.6 48.1 17.33
1 74 118.5 21.1 15.03
0 184 172.1 55.4 18.7
1 179 168.5 53.2 18.74
1 189 161.7 53.7 20.54
1 208 158.1 71.9 28.77
1 199 160.1 85.6 33.4
1 139 149.7 50.3 22.45
1 111 156.6 34 13.86
0 197 167.8 65.5 23.26
0 78 127.1 25.2 15.6
0 162 163.7 51.4 19.18
1 181 168.3 58.6 20.69
1 131 144 34.9 16.83
1 144 148.7 33.9 15.33
0 191 159.8 53.5 20.95
0 155 174.7 58.4 19.13
0 96 131.6 45.5 26.27
0 178 179.5 78.5 24.36
1 178 156.8 46.8 19.04
0 116 136.6 27.9 14.95
1 236 168.5 83.6 29.44
0 117 132.3 33.7 19.25
0 74 122.4 20.8 13.88
0 192 173.6 71.6 23.76
0 27 94.4 16 17.95
1 82 109.9 17.2 14.24
0 105 137.1 27.8 14.79
0 179 180.3 72.5 22.3
0 127 154.1 63.1 26.57
0 103 132.7 30.1 17.09
1 29 86.2 12.8 17.23
0 147 149.6 35.2 15.73
1 156 163.5 66.5 24.88
1 147 157.9 46.7 18.73
1 236 161.6 64.1 24.55
0 211 176.5 82.9 26.61
1 136 157.8 86.8 34.86
1 154 166.4 49.1 17.73
0 47 97.6 15.2 15.96
0 40 90.8 11.3 13.71
0 46 103.6 18.2 16.96
1 101 134.4 46.7 25.85
0 214 176 72.9 23.53
0 239 169.1 112.2 39.24
1 118 145.4 39 18.45
1 42 101.2 13.9 13.57
0 123 133.9 25.6 14.28
1 220 162.8 43.8 16.53
1 203 170.7 54 18.53
1 31 94.4 17 19.08
1 64 117 24.1 17.61
1 39 94.7 13.8 15.39
1 178 169.2 85.1 29.73
0 73 110.6 16.7 13.65
0 124 145.3 45.8 21.69
0 146 137.5 38.9 20.58
1 166 145 46.3 22.02
0 196 165.4 61.4 22.44
0 200 176.8 54.3 17.37
1 180 162.2 63.8 24.25
1 97 131.5 35.8 20.7
0 237 187.2 75.4 21.52
0 73 114.2 23.4 17.94
0 90 125.8 28.7 18.14
1 198 175.4 88.1 28.64
0 72 118 33.5 24.06
0 73 117 20.8 15.19
1 150 163.7 47.1 17.58
1 27 91.8 14.5 17.21
0 239 168.8 137.9 48.4
1 182 163.7 69.2 25.82
1 169 168.9 47.5 16.65
0 213 166.9 49.2 17.66
0 226 183.5 56.1 16.66
0 199 179.7 134 41.5
1 148 160.6 52 20.16
0 101 130.2 36.7 21.65
1 124 136.9 33.1 17.66
0 27 91.6 13.7 16.33
1 97 122.1 24.6 16.5
0 214 171.8 78.9 26.73
1 141 165 68.8 25.27
0 113 138.1 70.3 36.86
1 214 163.5 69.6 26.04
0 42 95.6 13.2 14.44
0 96 124.6 25.9 16.68
0 28 88.8 14.2 18.01
0 118 142.7 34.1 16.75
1 186 170.8 115.4 39.56
0 127 147.8 37.5 17.17
1 31 86.7 11.1 14.77
0 180 168.6 80 28.14
0 157 146.1 33.1 15.51
1 54 116.1 25.5 18.92
1 182 162 79.6 30.33
0 146 160.5 54.3 21.08
1 116 129 29.1 17.49
0 157 163.6 79.6 29.74
1 114 140.8 33.8 17.05
0 125 132.2 27.6 15.79
1 93 127 32.1 19.9
0 82 121 30.1 20.56
0 172 173.7 101.9 33.77
1 210 154.3 45.6 19.15
0 214 169.9 74.8 25.91
1 36 84.8 9.9 13.77
0 61 110.3 19.3 15.86
0 184 184.9 65.3 19.1
1 212 164.3 50.9 18.86
1 170 154 87 36.68
1 172 163.4 54.3 20.34
1 60 102.3 13.4 12.8
0 137 152.7 77 33.02
0 144 154.8 35.9 14.98
1 197 165.2 54.5 19.97
1 233 170.8 75.9 26.02
1 215 155.8 41.8 17.22
1 52 98.1 13.9 14.44
0 154 146.6 32.9 15.31
0 193 169.1 72.7 25.42
1 168 154.1 85.3 35.92
1 38 101.5 17.6 17.08
1 147 147.1 40.9 18.9
0 129 143 37.6 18.39
1 39 96.1 15.5 16.78
0 111 131.8 32.4 18.65
1 133 143.9 40.2 19.41
1 87 125.2 24.7 15.76
1 33 90.8 13.6 16.5
1 236 164.8 93.4 34.39
1 137 143.2 37.1 18.09
1 239 160.5 84.4 32.76
0 46 103.3 17.2 16.12
1 77 120 24.2 16.81
1 190 183.2 110 32.77
1 208 153.7 43.8 18.54
1 162 158.5 46.6 18.55
1 160 148.1 38 17.33
0 163 176.1 60.6 19.54
1 231 165.7 102 37.15
0 220 178.4 76.1 23.91
0 176 173.2 61.5 20.5
1 94 137.6 47.9 25.3
1 236 156.9 52.4 21.29
1 133 149.9 47.4 21.09
1 170 154.3 43.9 18.44
0 128 139 40.7 21.07
0 169 171.5 82.6 28.08
0 40 93.1 14.4 16.61
0 106 132.6 24 13.65
1 226 165.1 55 20.18
0 192 167.4 60 21.41
1 195 165.3 47.5 17.38
0 93 125.6 23.7 15.02
0 126 145.1 36.3 17.24
0 208 162.1 61.2 23.29
1 189 154.3 46.4 19.49
0 219 163.2 56.8 21.33
0 117 156.1 77.6 31.85
1 102 131.3 29.6 17.17
1 140 164.8 79.1 29.12
0 129 143.7 61.6 29.83
0 215 188.9 89.9 25.19
1 147 158.5 73.7 29.34
1 157 144.7 40.9 19.53
0 128 145.1 36.2 17.19
1 186 159.4 51.2 20.15
1 166 158.2 47.4 18.94
1 193 166.5 49.5 17.86
1 215 171.2 71.6 24.43
0 157 162.9 50 18.84
1 136 151.3 44.7 19.53
1 188 169.2 99.4 34.72
1 35 93.4 14.6 16.74
1 186 159.8 83.3 32.62
0 214 183.3 78.4 23.33
0 45 105.2 15.7 14.19
1 78 119 19.1 13.49
0 143 146.4 34.7 16.19
0 203 177.7 59.1 18.72
0 47 103.5 15.2 14.19
1 162 158.7 45.2 17.95
0 189 168.3 48.5 17.12
0 217 171.1 72.6 24.8
0 82 120.4 21.8 15.04
0 33 95.4 15.5 17.03
1 165 176.5 74.5 23.91
0 58 102.5 16.5 15.7
0 94 123.9 27.3 17.78
1 169 167.5 52.7 18.78
0 203 169.2 73.4 25.64
1 76 118.7 27.3 19.38
1 145 156.1 53.1 21.79
0 85 127 27.9 17.3
0 162 164.1 53.8 19.98
1 38 84.9 11.1 15.4
1 207 163.2 49.1 18.43
1 191 160 58.6 22.89
0 212 174.9 59.4 19.42
0 78 114.8 19.4 14.72
1 160 164.7 85.8 31.63
0 126 139.4 29.7 15.28
1 65 107.3 17 14.77
1 215 145.7 47.1 22.19
1 230 165.8 135.9 49.44
1 209 163 56.6 21.3
1 41 93.7 13.8 15.72
1 146 165.3 58.9 21.56
1 41 93.5 14.5 16.59
0 81 116.5 19.7 14.51
1 112 140.7 63.8 32.23
0 230 181.8 62.8 19
1 230 157.3 51.6 20.85
0 120 142.4 49.1 24.21
1 139 153.2 49 20.88
0 141 153.9 67.2 28.37
1 137 147 43.2 19.99
0 194 175.7 59.3 19.21
1 220 147.1 41.7 19.27
0 122 139.8 30 15.35
1 230 167.2 58.8 21.03
1 217 158.6 95.8 38.09
0 127 141.4 32.7 16.35
1 214 162.9 93.3 35.16
0 39 104 16.6 15.35
1 85 118.4 23.7 16.91
1 203 153.6 62.2 26.36
0 174 169.3 51.1 17.83
0 134 141.4 29.5 14.75
1 189 152.9 60 25.66
1 138 146.9 55 25.49
0 202 178.8 96.3 30.12
0 97 137.5 43.9 23.22
1 100 135.2 37.3 20.41
0 195 176.1 65.6 21.15
1 155 163 51.5 19.38
1 92 128.7 43.1 26.02
0 164 167.9 50.3 17.84
0 183 179.7 53.8 16.66
0 206 168.9 59.5 20.86
1 140 148.2 41.7 18.99
1 216 156 46.7 19.19
0 123 133.8 72.9 40.72
1 148 138.1 35.1 18.4
0 205 168.4 65 22.92
0 162 166.3 44.2 15.98
1 158 149.9 59.3 26.39
0 173 172.3 91.4 30.79
1 118 138.8 38.3 19.88
0 199 174.3 50.7 16.69
0 224 175.3 75 24.41
1 181 160.1 67.3 26.26
0 71 118.4 21.5 15.34
0 218 192.5 82.8 22.34
1 198 172.5 70.2 23.59
0 48 98.7 14.4 14.78
1 153 157.4 66.5 26.84
0 57 110.1 20.8 17.16
1 40 98.1 16.8 17.46
1 43 101.1 15.5 15.16
1 240 172.5 59.4 19.96
0 188 170.6 60.1 20.65
0 53 98.3 14.2 14.7
1 61 113.2 20.4 15.92
1 114 146.8 50.4 23.39
0 48 100.5 17.6 17.43
1 75 115.8 21.8 16.26
0 167 157.1 56.1 22.73
0 184 188.9 67.6 18.94
0 30 91.6 14.9 17.76
1 202 154.5 60.6 25.39
1 130 145.6 37.2 17.55
0 234 169.6 76.5 26.6
1 192 148.8 82.7 37.35
1 223 159.8 53.6 20.99
0 174 158 44.5 17.83
0 119 133.3 27.8 15.65
0 79 131.2 33.3 19.35
1 194 157.7 48.9 19.66
0 224 171.1 63 21.52
1 67 118.8 22.4 15.87
1 235 160 90.5 35.35
0 203 171.1 81.1 27.7
1 226 159.1 59.7 23.58
0 226 182.9 95.7 28.61
0 53 110.3 17.2 14.14
0 238 181.8 66.9 20.24
1 176 159.1 108.2 42.75
1 211 164.1 108 40.11
1 218 156.3 50.1 20.51
0 181 167.9 71.5 25.36
1 205 170.9 64.5 22.08
0 166 156 42.2 17.34
1 146 151.2 38.7 16.93
0 158 147.2 41.6 19.2
1 218 170 59.1 20.45
1 100 135.7 32.6 17.7
1 92 133.8 38.7 21.62
0 211 169.2 61.5 21.48
1 204 166.1 38.8 14.06
1 117 135.6 31.9 17.35
1 167 154.3 46.2 19.4
0 105 139.6 54.5 27.97
0 180 173.7 61.6 20.42
1 232 175.8 56.8 18.38
1 158 159.2 51.6 20.36
1 134 150 43 19.11
1 216 171.9 96.4 32.62
1 159 158.3 44.9 17.92
0 237 185.7 62.7 18.18
1 67 114.1 21.9 16.82
0 188 157.2 79.8 32.29
0 201 171.2 77.4 26.41
1 123 131.6 33.3 19.23
0 74 123.9 25.2 16.42
1 214 164.8 54.3 19.99
0 238 182.9 107.5 32.14
1 46 91.4 13 15.56
0 170 159.6 75.4 29.6
0 178 163.9 67.5 25.13
1 86 123.8 29 18.92
1 199 156.4 62.3 25.47
0 233 199.1 85.1 21.47
0 213 187 67.6 19.33
1 111 137.1 27.6 14.68
0 158 160 82.7 32.3
1 50 101.1 15.4 15.07
0 170 182 65.9 19.89
0 147 139.4 29.2 15.03
1 126 139.1 33.4 17.26
0 186 180.3 63.6 19.56
1 145 159.1 72.1 28.48
0 55 107.3 18.5 16.07
0 119 147.9 37.3 17.05
0 99 123.3 23.7 15.59
1 43 98.7 15.8 16.22
0 94 126.3 24.8 15.55
0 237 181.5 78.9 23.95
1 182 153.5 40.7 17.27
0 24 85.2 12.2 16.81
0 38 96.1 16.4 17.76
1 120 139.3 29.7 15.31
1 133 138.1 30.7 16.1
1 125 156.6 51.5 21
0 39 98.1 16.4 17.04
0 235 185.2 57.3 16.71
0 166 165.4 50.7 18.53
1 93 130.3 26.1 15.37
1 89 136.6 32.9 17.63
0 70 123.1 24 15.84
1 204 154.6 63 26.36
1 173 168.9 55.3 19.39
0 41 95.5 15 16.45
1 128 142.7 46.2 22.69
0 52 110.4 21.2 17.39
1 152 152.9 66.3 28.36
1 87 119.6 22.2 15.52
1 213 146.8 72.4 33.6
1 227 169 82.6 28.92
1 140 168.8 64.9 22.78
1 234 162.1 59.2 22.53
0 200 161.8 58.7 22.42
1 208 168.7 54.7 19.22
1 47 95.5 14.5 15.9
1 165 171.9 63.6 21.52
0 177 167.5 54.8 19.53
0 213 161.4 85.2 32.71
1 78 118.4 19.4 13.84
1 209 145.2 41 19.45
1 177 163.3 54.3 20.36
1 195 172.2 62.7 21.14
0 39 98.1 16.1 16.73
0 195 172.8 59.1 19.79
0 235 179.5 83 25.76
1 33 98.4 16.8 17.35
0 132 151.7 46.1 20.03
0 234 170.2 64.1 22.13
0 109 129.7 25.5 15.16
0 209 175.3 82.2 26.75
1 135 166.4 73.2 26.44
0 69 115.3 22 16.55
1 166 169.5 83.9 29.2
0 48 103.2 17 15.96
0 204 168.1 90 31.85
1 209 155.9 49.7 20.45
0 34 94.7 15.5 17.28
0 97 122.8 23.7 15.72
0 52 107.5 18.6 16.1
1 178 171.7 68 23.07
0 178 168.3 63.6 22.45
0 36 97.9 17.2 17.95
0 36 100.1 17.5 17.47
0 131 149 32.3 14.55
0 155 167.3 78.4 28.01
1 76 117 24.7 18.04
0 79 119.6 24.9 17.41
1 82 128.3 21.7 13.18
0 192 181.8 72.3 21.88
0 45 103.5 17.3 16.15
1 84 118.2 21.1 15.1
0 45 103.3 16.3 15.28
0 28 93.3 13.9 15.97
0 150 143 37.3 18.24
0 25 86.3 11.7 15.71
0 233 179.6 93.4 28.96
1 195 166.7 57 20.51
1 231 158.8 99.8 39.58
1 138 159.9 45 17.6
0 208 166.1 51.8 18.78
0 228 159.9 71.4 27.93
1 47 96.9 15.1 16.08
0 188 171.8 53.6 18.16
0 224 170.9 60.5 20.71
0 180 161.9 55.6 21.21
1 146 144.7 33.4 15.95
0 189 159.4 41.5 16.33
1 209 171.3 81 27.6
1 30 94.3 16.5 18.55
0 145 139.4 37 19.04
1 117 148.9 42.9 19.35
1 86 123.7 21.4 13.99
0 181 159.9 77.1 30.15
0 157 157.7 57.5 23.12
0 104 141.4 63.8 31.91
0 81 116.6 25.5 18.76
0 223 183.8 66.8 19.77
0 183 173.2 67.7 22.57
1 79 113.8 23.1 17.84
1 118 138 31.6 16.59
0 151 151.2 53.5 23.4
1 150 156.4 47.8 19.54
1 229 159.3 58.4 23.01
1 165 159.3 72.3 28.49
0 95 135.7 37 20.09
0 181 178.8 69.4 21.71
0 96 137.5 30.5 16.13
0 99 123.9 30.4 19.8
0 223 170.6 59.4 20.41
1 206 160.2 78.5 30.59
1 219 166.8 77.6 27.89
1 70 121.1 22.1 15.07
0 203 158.2 52.5 20.98
0 131 137.3 37.1 19.68
0 174 175.7 64.4 20.86
0 234 181.3 78.3 23.82
